"ID","type","feature.superfam","n.obs","length.mean","length.mean.log","is.bdelloid","is.desiccating"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA",283,349.151943462898,5.85550719554577,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA?/hAT?",1,38,3.63758615972639,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Academ-1",12,53.25,3.97499780458953,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Academ-2",1,63,4.14313472639153,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/CMC-Chapaev",16,53.8125,3.98550578218795,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/CMC-Chapaev-3",15,55.6,4.01818320125654,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/CMC-EnSpm",241,751.585062240664,6.62218439272853,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/CMC-Mirage",1,48,3.87120101090789,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/CMC-Transib",18,55.8333333333333,4.02237106259701,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Crypton",146,151.753424657534,5.02225699744466,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Crypton-A",9,59.8888888888889,4.09249099357278,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Crypton-I",2,72.5,4.28358656186063,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Crypton-V",13,51.6923076923077,3.94530898306161,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Dada",120,597.325,6.39246135387659,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Ginger",156,330.98717948718,5.8020796419598,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT",703,499.201991465149,6.21301080636046,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-Ac",720,984.752777777778,6.89239062264194,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-Blackjack",39,58.0769230769231,4.06176839178749,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-Charlie",46,55.9130434782609,4.02379768886841,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-hAT19",15,47.7333333333333,3.86562996585844,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-hATm",13,62.2307692307692,4.13084955959695,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-hobo",71,392.253521126761,5.97190836831411,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-Pegasus",6,59.6666666666667,4.08877351717264,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT-Tip100",73,132.397260273973,4.88580695049404,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/hAT?",1,34,3.52636052461616,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/IS3EU",20,63.95,4.15810152802485,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/IS5",19,355.842105263158,5.87448710792424,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Kolobok",94,499.968085106383,6.21454426659775,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Kolobok-E",5,54.8,4.00369019395397,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Kolobok-Hydra",38,70.4473684210526,4.25486588379397,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Kolobok-T2",74,54.0675675675676,3.99023451565307,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Kolobok-T2?",58,62.4137931034483,4.1337862942734,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Maverick",346,66.9075144508671,4.20331128445666,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Merlin",52,291.115384615385,5.67371969928769,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/MULE-MuDR",643,466.738724727838,6.1457696251463,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/MULE-MuDR?",8,74.625,4.31247557171277,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/MULE-NOF",14,51.6428571428571,3.94435189254351,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/P",230,412.75652173913,6.0228578833759,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PIF-Harbinger",62,267.290322580645,5.5883354181522,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PIF-ISL2EU",115,294.286956521739,5.68455533390978,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PIF-ISL2EU?",2,47,3.85014760171006,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PIF-Spy",55,84.3272727272727,4.43470533258301,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PiggyBac",382,443.418848167539,6.09451480455016,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PiggyBac-Looper",50,512.74,6.23976889408069,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PiggyBac-PB",87,524.885057471264,6.2631793004712,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PiggyBac-Pokey",81,482.061728395062,6.17807217306037,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/PiggyBac-Uribo",47,367.36170212766,5.90634692708541,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/RC",1100,629.562727272727,6.44502549470389,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Sola",321,481.003115264797,6.17587374672678,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Sola-1",49,56.4081632653061,4.03261388677693,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Sola-2",106,625.537735849057,6.43861165718245,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Sola-3",12,66,4.18965474202643,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar",1,27,3.29583686600433,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Fot1",11,64.3636363636364,4.16454882089535,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-ISRm11",2,81,4.39444915467244,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-m44",91,595.758241758242,6.38983495013954,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Mariner",795,334.003773584906,5.81115229107128,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Pogo",467,431.483940042827,6.06723029092662,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Sagan",44,824.318181818182,6.71455659835869,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Tc1",847,350.696576151122,5.85992139419891,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Tc2",1,79,4.36944785246702,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Tc4",86,398.220930232558,5.98700695235965,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar-Tigger",40,328.35,5.79408011263698,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/TcMar?",3,69.3333333333333,4.23892579103321,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Zator",43,1203.90697674419,7.09332736104354,"1","1"
"Ar_Ar2018","DNA","Ar_Ar2018|DNA/Zisupton",31,907.258064516129,6.81042693502158,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE",27,606.222222222222,6.40724662218708,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/CR1",161,93.3229813664596,4.53606639441895,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/CR1-Zenon",9,60.5555555555556,4.10356121732702,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/CRE",7,48.1428571428571,3.87417278129705,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/Dong-R4",7,58.7142857142857,4.07268306544092,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/I",112,58.9821428571429,4.07723473465564,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/I-Jockey",595,365.423529411765,5.90105703544425,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/I?",1,47,3.85014760171006,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/L1",121,1713.77685950413,7.44645490369558,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/L1-Tx1",43,184.06976744186,5.21531485662155,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/L2",398,489.396984924623,6.19317399023075,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/Proto2",11,56.5454545454545,4.03504481994081,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R1",172,99.4186046511628,4.5993392656773,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R1-LOA",14,50.5,3.92197333628131,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R2",10,52.7,3.96461545554732,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R2-Hero",6,54.5,3.9982007016692,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R2-NeSL",11,65.9090909090909,4.1882763820563,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R2-R4",9,1682.88888888889,7.42826717233755,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/R2-R9",9,3047.33333333333,8.02202217022358,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/Rex-Babar",1,45,3.80666248977032,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/RTE",95,938.726315789474,6.84452397324154,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/RTE-BovB",158,904.335443037975,6.80720035687196,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/RTE-ORTE",3,49.3333333333333,3.89859998509601,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/RTE-RTE",13,78.5384615384615,4.36358846070313,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/RTE-X",19,56.2631578947368,4.0300399318586,"1","1"
"Ar_Ar2018","LIN","Ar_Ar2018|LINE/Soliton",165,1096.07272727273,6.9994888223071,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR",3,46.3333333333333,3.83586164446258,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Copia",166,58.9036144578313,4.07590245478205,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/DIRS",11,48.8181818181818,3.88810282171049,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/ERV1",171,2585.40935672515,7.85763913290617,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Gypsy",1993,404.720521826392,6.00319675933448,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Juno-Vesta",283,1162.81978798587,7.05860318607163,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Mag",20,1305.95,7.17468602426429,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Ngaro",108,1277.67592592593,7.15279802369317,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Pao",550,553.074545454546,6.31549279434433,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/TelKA",205,707.112195121951,6.56118934513373,"1","1"
"Ar_Ar2018","LTR","Ar_Ar2018|LTR/Unknown",462,228.179653679654,5.43013327341641,"1","1"
"Ar_Ar2018","PLE","Ar_Ar2018|PLE/Penelope",329,406.702127659574,6.00808104442045,"1","1"
"Ar_Ar2018","PLE","Ar_Ar2018|PLE/Penelope-Athena",1860,594.327419354839,6.38743037853673,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA",341,344.882697947214,5.84320435326613,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA?/hAT?",2,63.5,4.15103990589865,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Academ-1",22,54.3636363636364,3.99569548115226,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Academ-2",1,63,4.14313472639153,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/CMC-Chapaev",17,55.2941176470588,4.01266653120783,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/CMC-Chapaev-3",20,56.55,4.03512520256213,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/CMC-EnSpm",328,740.143292682927,6.60684380621336,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/CMC-Mirage",4,69,4.23410650459726,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/CMC-Transib",32,57.84375,4.05774540977377,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Crypton",168,116.440476190476,4.75738020844718,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Crypton-A",9,57.5555555555556,4.05275066492326,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Crypton-I",2,72.5,4.28358656186063,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Crypton-V",20,49.15,3.89487684659318,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Dada",4,71,4.26267987704132,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Ginger",190,237.921052631579,5.47193890701098,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT",785,473.015286624204,6.15912770641411,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-Ac",194,1302.69072164948,7.17218719027813,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-Blackjack",40,62.975,4.14273782223867,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-Charlie",90,831.5,6.72323129863298,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-hAT19",14,54.3571428571429,3.99557602824643,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-hATm",26,56.1153846153846,4.0274100105013,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-hobo",24,58.4166666666667,4.06760123724659,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-Pegasus",7,55.5714285714286,4.01766919456313,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-Tag1",2,56,4.02535169073515,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT-Tip100",97,88.5360824742268,4.48341018049529,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/hAT?",2,74,4.30406509320417,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/IS3EU",36,236.416666666667,5.46559578502085,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/IS5",17,383.294117647059,5.94880262566572,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Kolobok",82,489.268292682927,6.19291099481162,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Kolobok-E",11,76.6363636363636,4.33907168520348,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Kolobok-H",64,1541.609375,7.34058219842572,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Kolobok-Hydra",43,74.5348837209302,4.31126725366121,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Kolobok-T2",50,53.58,3.98117586411646,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Kolobok-T2?",65,59.6307692307692,4.08817170311502,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Maverick",405,66.962962962963,4.20413967494779,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Merlin",50,280.08,5.63507527664641,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/MULE-F",1,99,4.59511985013459,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/MULE-MuDR",745,415.528859060403,6.02955206810592,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/MULE-MuDR?",10,83.6,4.42604352009066,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/MULE-NOF",17,56.8823529411765,4.04098515139708,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/P",292,387.311643835616,5.9592296501938,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PIF-Harbinger",76,244.223684210526,5.49808454391277,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PIF-ISL2EU",118,347.35593220339,5.85034999545394,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PIF-Spy",57,79.5263157894737,4.3760879831063,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PiggyBac",425,414.385882352941,6.02679762268383,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PiggyBac-Looper",59,465.881355932203,6.14393100070545,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PiggyBac-PB",105,427.580952380952,6.05814363274466,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PiggyBac-Pokey",83,511.939759036145,6.23820695998472,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/PiggyBac-Uribo",53,381.566037735849,5.94428393596943,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/RC",1337,534.471952131638,6.28127925412405,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Sola",267,451.955056179775,6.11358274165783,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Sola-1",59,57.6779661016949,4.05487523059519,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Sola-2",271,393.30258302583,5.97457924698759,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Sola-3",15,67.2,4.2076732475291,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar",5,56.4,4.03246915850401,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Fot1",16,60.6875,4.10573774605154,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-ISRm11",2,81,4.39444915467244,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-m44",75,568.253333333333,6.3425673286782,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Mariner",692,343.218208092486,5.83836642008903,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Pogo",486,396.393004115226,5.98240615375122,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Sagan",81,672.691358024691,6.51128661824872,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Tc1",780,311.523076923077,5.74147341870363,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Tc1?",1,48,3.87120101090789,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Tc2",7,50.5714285714286,3.92338676407846,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Tc4",107,437.542056074766,6.08117282934855,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar-Tigger",45,355.555555555556,5.8736815114516,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/TcMar?",4,62.5,4.13516655674236,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Zator",45,1051.15555555556,6.95764536711389,"1","1"
"Ar_ARIC003","DNA","Ar_ARIC003|DNA/Zisupton",37,1746.51351351351,7.46537680169964,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/CR1",226,83.0309734513274,4.41921371229684,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/CR1-Zenon",9,56.6666666666667,4.03718614838215,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/CRE",7,50.1428571428571,3.91487607441055,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/Dong-R4",10,61.2,4.11414718951828,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/I",158,60.4746835443038,4.10222482364741,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/I-Jockey",595,220.297478991597,5.39497881021852,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/I?",1,47,3.85014760171006,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/L1",187,886.331550802139,6.7870910914433,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/L1-Tx1",61,145.213114754098,4.97820242030983,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/L2",485,107.167010309278,4.67438846162288,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/Proto2",17,50.2941176470588,3.91788812488054,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R1",195,110.441025641026,4.70448167388071,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R1-LOA",26,50.9230769230769,3.93031619847547,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R2",15,50.6,3.92395157629342,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R2-Hero",9,51.2222222222222,3.93617346566043,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R2-NeSL",16,64.1875,4.16180848768878,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R2-R4",7,1607.14285714286,7.38221325857725,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/R2-R9",12,1623,7.39203156751459,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/Rex-Babar",2,42,3.73766961828337,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/RTE",123,870.268292682927,6.76880154650272,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/RTE-BovB",146,441.883561643836,6.09104641217761,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/RTE-ORTE",4,55.75,4.02087741034023,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/RTE-RTE",17,131.411764705882,4.87833563557293,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/RTE-X",25,55,4.00733318523247,"1","1"
"Ar_ARIC003","LIN","Ar_ARIC003|LINE/Soliton",214,851.981308411215,6.74756458810417,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR",9,52.7777777777778,3.96609022669842,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Copia",210,58.4333333333333,4.06788650325908,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/DIRS",13,49.6923076923077,3.90585014632107,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Gypsy",2029,175.841793987186,5.16958469298717,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Juno-Vesta",356,975.797752808989,6.88325534445737,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Mag",21,1309.66666666667,7.17752793089035,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Ngaro",1,67,4.20469261939097,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Pao",533,60.9174484052533,4.10951964279741,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/TelKA",210,567.380952380952,6.34103095180942,"1","1"
"Ar_ARIC003","LTR","Ar_ARIC003|LTR/Unknown",196,208.260204081633,5.33878827903804,"1","1"
"Ar_ARIC003","PLE","Ar_ARIC003|PLE/Penelope",387,315.059431524548,5.7527612925359,"1","1"
"Ar_ARIC003","PLE","Ar_ARIC003|PLE/Penelope-Athena",2092,432.219407265774,6.06893334650236,"1","1"
"As_10x_p","DNA","As_10x_p|DNA",238,76.6848739495798,4.33970447835855,"1","1"
"As_10x_p","DNA","As_10x_p|DNA?",1,45,3.80666248977032,"1","1"
"As_10x_p","DNA","As_10x_p|DNA?/hAT?",3,76,4.33073334028633,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Academ-1",14,48.5714285714286,3.88303546855489,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Academ-2",1,48,3.87120101090789,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/CMC-Chapaev",11,63.3636363636364,4.14889013796215,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/CMC-Chapaev-3",20,53.55,3.98061579689376,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/CMC-EnSpm",821,524.31425091352,6.26209122004739,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/CMC-EnSpm?",4,54,3.98898404656427,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/CMC-Mirage",1,33,3.49650756146648,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/CMC-Transib",19,64.3684210526316,4.16462315652073,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Crypton",171,106.292397660819,4.66619376501822,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Crypton-A",179,583.871508379888,6.36968093872285,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Crypton-I",1,38,3.63758615972639,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Crypton-V",11,61.8181818181818,4.12419752537178,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Dada",1,110,4.70048036579242,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Ginger",333,173.105105105105,5.15389895397781,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT",757,267.648612945839,5.58967497448275,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-Ac",74,67.3918918918919,4.21052471234195,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-Ac?",1,40,3.68887945411394,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-Blackjack",162,291.623456790123,5.67546343856634,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-Charlie",113,55.1858407079646,4.01070641146533,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-hAT19",8,51.5,3.94158180766969,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-hATm",17,63.8235294117647,4.15612192191834,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-hobo",6,69.8333333333333,4.24611145069408,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-Pegasus",6,71,4.26267987704132,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT-Tip100",383,848.295039164491,6.74322849882357,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/hAT?",2,63.5,4.15103990589865,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/IS3EU",26,112.230769230769,4.72055719106125,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/IS5",10,106,4.66343909411207,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Kolobok",133,335.842105263158,5.81664112470191,"1","1"
"As_10x_p","DNA","As_10x_p|DNA/Kolobok-E",9,62,4.12713438504509,"1","1"
